original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1820433,1820433,PUBLIC PROPERTY,"Olaya Studio, LLC",Architect and Engineer Svcs,C.H. Rm 900 Interior Impr,1/29/2018,7/29/2019,119,81527.52,49587.94,"Olaya Studio, LLC",1,ADVERTISED,For Profit
1820220,182022003,PUBLIC PROPERTY,Oxford Engineering Company,Architect and Engineer Svcs,Fuel Site Environmental,8/15/2018,8/14/2019,135,200000.00,16206.76,Oxford Engineering Company,1,ADVERTISED,For Profit
1820436,1820436,PUBLIC PROPERTY,"PZS Architects, LLC",Architect and Engineer Svcs,Architectural Req Contrac,2/15/2018,2/14/2019,0,350000.00,0.00,"PZS Architects, LLC",1,ADVERTISED,For Profit
1820436,182043601,PUBLIC PROPERTY,"PZS Architects, LLC",Architect and Engineer Svcs,Arch Req Contract,2/15/2019,2/14/2020,319,0.00,0.00,"PZS Architects, LLC",1,ADVERTISED,For Profit
1720627,172062701,PUBLIC PROPERTY,Pennoni Associates Inc.,Architect and Engineer Svcs,Fuelsite Design Services,3/1/2018,2/28/2019,0,0.00,35946.25,Pennoni Associates Inc.,1,ADVERTISED,For Profit
1720627,172062702,PUBLIC PROPERTY,Pennoni Associates Inc.,Architect and Engineer Svcs,Fuelsite Design Services,3/1/2019,2/29/2020,334,0.00,0.00,Pennoni Associates Inc.,1,ADVERTISED,For Profit
1720784,172078401,PUBLIC PROPERTY,Pennoni Associates Inc.,Architect and Engineer Svcs,Engineering Req Contract,5/31/2018,5/30/2019,59,350000.00,23944.28,Pennoni Associates Inc.,1,ADVERTISED,For Profit
1820228,1820228,PUBLIC PROPERTY,Pennoni Associates Inc.,Architect and Engineer Svcs,OFM Shop #258 Ramp/Deck,10/2/2017,10/1/2020,549,58105.20,53284.67,Pennoni Associates Inc.,1,ADVERTISED,For Profit
1820346,1820346,PUBLIC PROPERTY,Pennoni Associates Inc.,Architect and Engineer Svcs,HC #12 HVAC SYSTEM RENO,11/1/2017,10/31/2020,579,71910.00,0.00,Pennoni Associates Inc.,1,ADVERTISED,For Profit
1720785,172078501,PUBLIC PROPERTY,Pennsylvania Horticultural Society,Architect and Engineer Svcs,Starr Garden Building,5/8/2018,5/7/2019,36,0.00,0.00,Pennsylvania Horticultural Society,1,ADVERTISED,Non Profit
1920188,1920188,PUBLIC PROPERTY,Philadelphia Municipal Authority,General Consultant Services,lease financing services,7/1/2018,6/30/2019,90,502172.00,502172.00,Philadelphia Municipal Authority,8,EXEMPT,Non Profit
1820261,1820261,PUBLIC PROPERTY,"Professional Systems Engineering, LLC",Architect and Engineer Svcs,Construction Admin PICC,10/20/2017,10/19/2020,567,150667.00,35878.99,"Professional Systems Engineering, LLC",1,ADVERTISED,For Profit
1720326,1720326,PUBLIC PROPERTY,"Ramla Benaissa Architects, LLC",Architect and Engineer Svcs,MSB Elevator-Escalator,9/8/2016,3/7/2019,0,322940.00,203355.00,"Ramla Benaissa Architects, LLC",1,ADVERTISED,For Profit
1720646,1720646,PUBLIC PROPERTY,"Ramla Benaissa Architects, LLC",Architect and Engineer Svcs,Stenton/Woodstock Roof,3/1/2017,2/28/2020,333,98610.00,49165.00,"Ramla Benaissa Architects, LLC",1,ADVERTISED,For Profit
1720819,1720819,PUBLIC PROPERTY,"Ramla Benaissa Architects, LLC",Architect and Engineer Svcs,One Parkway Elevator Reno,6/30/2017,12/29/2019,272,334500.00,200530.00,"Ramla Benaissa Architects, LLC",1,ADVERTISED,For Profit
1820379,182037903,PUBLIC PROPERTY,"Ramla Benaissa Architects, LLC",Architect and Engineer Svcs,Arch Req Contract,12/15/2018,12/14/2019,257,350000.00,0.00,"Ramla Benaissa Architects, LLC",1,ADVERTISED,For Profit
1720303,172030301,PUBLIC PROPERTY,Remington & Vernick Engineers,Architect and Engineer Svcs,City Hall Apron- Phase 2,8/1/2018,7/31/2019,121,0.00,0.00,Remington & Vernick Engineers,1,ADVERTISED,For Profit
1720776,172077601,PUBLIC PROPERTY,Remington & Vernick Engineers,Architect and Engineer Svcs,Engineering Req Contract,5/31/2018,5/30/2019,59,0.00,9490.00,Remington & Vernick Engineers,1,ADVERTISED,For Profit
1820371,1820371,PUBLIC PROPERTY,Remington & Vernick Engineers,Architect and Engineer Svcs,Emer Generator Upgrade,12/1/2017,11/30/2020,609,128963.80,45937.40,Remington & Vernick Engineers,1,ADVERTISED,For Profit
1620321,162032105,PUBLIC PROPERTY,Ruben David,General Consultant Services,Owner's Rep Services-DPP,12/4/2018,12/3/2019,246,0.00,715.00,Ruben David,1,ADVERTISED,For Profit
1720810,172081002,PUBLIC PROPERTY,"SMP Architects, Ltd",Architect and Engineer Svcs,Arch Req Contract,6/15/2018,6/14/2019,74,700000.00,317825.88,"SMP Architects, Ltd",1,ADVERTISED,For Profit
1720725,172072501,PUBLIC PROPERTY,"Salt Design Studio, LLC",Architect and Engineer Svcs,L. A. Req. Contract,4/12/2018,4/11/2019,10,0.00,2902.00,"Salt Design Studio, LLC",1,ADVERTISED,For Profit
1820462,1820462,PUBLIC PROPERTY,"Seiler & Drury, PC",Architect and Engineer Svcs,Architectural Requirement,2/15/2018,2/14/2019,0,350000.00,7262.50,"Seiler & Drury, PC",1,ADVERTISED,For Profit
1820462,182046201,PUBLIC PROPERTY,"Seiler & Drury, PC",Architect and Engineer Svcs,Arch Req Contract,2/15/2019,2/14/2020,319,0.00,0.00,"Seiler & Drury, PC",1,ADVERTISED,For Profit
1720689,172068901,PUBLIC PROPERTY,Tara Inglesby Design Group LLC,Architect and Engineer Svcs,FAB Elevator Rehab Proj,5/16/2018,5/15/2019,44,0.00,0.00,Tara Inglesby Design Group LLC,1,ADVERTISED,Non Profit
1820493,1820493,PUBLIC PROPERTY,"The Gordian Group, Inc.",Architect and Engineer Svcs,JOC Program Management,3/26/2018,3/25/2020,359,300000.00,15381.29,"The Gordian Group, Inc.",1,ADVERTISED,For Profit
1820366,1820366,PUBLIC PROPERTY,Thompson Mark B Associates,Architect and Engineer Svcs,Lemon Hill Mansion Rehab,12/18/2017,12/17/2019,260,85500.00,40446.00,Thompson Mark B Associates,1,ADVERTISED,For Profit
1720797,172079701,PUBLIC PROPERTY,TranSystems Corporation,Architect and Engineer Svcs,Arch Req Contract,6/15/2018,6/14/2019,74,0.00,0.00,TranSystems Corporation,1,ADVERTISED,For Profit
1420328,142032811,PUBLIC PROPERTY,"U.S. Facilities, Inc.",General Consultant Services,OM&S for the Triplex,1/1/2019,3/31/2019,0,4024179.33,0.00,"U.S. Facilities, Inc.",1,ADVERTISED,For Profit
1720570,1720570,PUBLIC PROPERTY,"USA Architects, Planners + Interior Designers, P.A.",Architect and Engineer Svcs,"PD 5, 16, 19, 39 Roof",1/2/2017,1/1/2019,0,75750.00,43775.00,"USA Architects, Planners + Interior Designers, P.A.",1,ADVERTISED,For Profit
1720565,1720565,PUBLIC PROPERTY,"Urban Engineers, Inc.",Architect and Engineer Svcs,HOC New Parking Lot,1/3/2017,1/2/2019,0,94100.00,84697.31,"Urban Engineers, Inc.",1,ADVERTISED,For Profit
1720565,172056501,PUBLIC PROPERTY,"Urban Engineers, Inc.",Architect and Engineer Svcs,Prison Campus Parking Lot,1/3/2019,1/2/2020,276,16700.00,0.00,"Urban Engineers, Inc.",1,ADVERTISED,For Profit
1720788,172078802,PUBLIC PROPERTY,"Urban Engineers, Inc.",Architect and Engineer Svcs,Eng Requirements Contract,5/31/2018,5/30/2019,59,350000.00,73203.70,"Urban Engineers, Inc.",1,ADVERTISED,For Profit
1920284,1920284,PUBLIC PROPERTY,Vitetta Group Inc.,Architect and Engineer Svcs,CH Exterior Envelope Cons,10/1/2018,9/30/2019,182,34000.00,0.00,Vitetta Group Inc.,7,EXEMPT,For Profit
1720766,172076601,PUBLIC PROPERTY,WSP USA Inc.,Architect and Engineer Svcs,Engineering Requirements,5/31/2018,5/30/2019,59,0.00,41999.44,WSP USA Inc.,1,ADVERTISED,For Profit
MPXX19000046,MPXX19000046,RECORDS,"1 Source Safety & Health, Inc.",Miscellaneous Order,Safety,7/1/2018,6/30/2019,90,5000.00,3551.21,"1 Source Safety & Health, Inc.",102,EXEMPT,For Profit
1620068,162006804,RECORDS,"Azavea, Inc",General Consultant Services,refoldering,7/1/2018,6/30/2019,90,72000.00,43440.00,"Azavea, Inc",1,ADVERTISED,For Profit
MPXX19000124,MPXX19000124,RECORDS,"Azavea, Inc",Miscellaneous Order,cataloging services,7/28/2018,6/30/2019,90,31975.00,23982.00,"Azavea, Inc",1,ADVERTISED,For Profit
MPXX19000177,MPXX19000177,RECORDS,"Azavea, Inc",Miscellaneous Order,philly history support,8/25/2018,6/30/2019,90,30000.00,22500.00,"Azavea, Inc",1,ADVERTISED,For Profit
MPXX19000120,MPXX19000120,RECORDS,Conservation Center for Art and Historic Artifacts,Miscellaneous Order,conservation services,7/31/2018,6/30/2019,90,30000.00,7815.00,Conservation Center for Art and Historic Artifacts,1,ADVERTISED,Non Profit
1620000,162000005,RECORDS,"Information Services Partner, Inc.",General Consultant Services,records management,7/1/2018,6/30/2019,90,100000.00,99382.50,"Information Services Partner, Inc.",1,ADVERTISED,For Profit
1720000,172000002,RECORDS,"Information Services Partner, Inc.",General Consultant Services,Records Management,7/1/2018,6/30/2019,90,48500.00,28649.00,"Information Services Partner, Inc.",1,ADVERTISED,For Profit
1720002,172000202,RECORDS,"LRW Solutions Group, Inc.",General Consultant Services,Records Inventory,7/1/2018,6/30/2019,90,50000.00,33250.00,"LRW Solutions Group, Inc.",1,ADVERTISED,For Profit
MPXX19000131,MPXX19000131,RECORDS,MTS Software Solutions Inc.,Miscellaneous Order,onbase services,7/24/2018,6/30/2019,90,22919.00,22919.00,MTS Software Solutions Inc.,102,EXEMPT,For Profit
1720001,172000102,RECORDS,Tyler Technologies,Computer and Information Svcs,document recording supt,7/1/2018,6/30/2019,90,971486.00,455433.50,Tyler Technologies,1,ADVERTISED,For Profit
1520090,152009008,RECORDS,VIR Archival and Preservation Services,General Consultant Services,archival consulting,7/1/2018,6/30/2019,90,32000.00,30000.00,VIR Archival and Preservation Services,1,ADVERTISED,For Profit
MPXX19000047,MPXX19000047,RECORDS,"Vital Records, Inc",Miscellaneous Order,storage,7/1/2018,6/30/2019,90,3100.00,1647.56,"Vital Records, Inc",102,EXEMPT,For Profit
1820370,182037002,REVENUE,AAL Acquest Corp.,General Consultant Services,Tax Information Cert,7/1/2018,6/30/2019,90,536000.00,268560.00,AAL Acquest Corp.,1,ADVERTISED,For Profit
1820031,182003101,REVENUE,"AllianceOne Receivables Management, Inc.",General Consultant Services,Disc. & Del. Collections,7/1/2018,6/30/2019,90,450000.00,277851.31,"AllianceOne Receivables Management, Inc.",1,ADVERTISED,For Profit
1820257,182025701,REVENUE,"Braille Works Int., Inc.",General Consultant Services,Braille & Large Print,7/1/2018,6/30/2019,90,32000.00,9384.00,"Braille Works Int., Inc.",7,EXEMPT,For Profit
1720568,172056802,REVENUE,Campaign for Working Families Inc,General Consultant Services,EITC Tax Preparations,10/21/2018,10/20/2019,202,730000.00,292000.00,Campaign for Working Families Inc,1,ADVERTISED,Non Profit
1920232,1920232,REVENUE,GSB&B LLC,General Consultant Services,Sequestrators,7/1/2018,6/30/2019,90,50000.00,34600.00,GSB&B LLC,6,EXEMPT,For Profit
1720408,172040802,REVENUE,"Goehring, Rutter & Boehm",Legal Services,Real Estate Tax Coll,7/1/2018,6/30/2019,90,6000000.00,2396218.54,"Goehring, Rutter & Boehm",1,ADVERTISED,For Profit
1820029,182002901,REVENUE,"Goehring, Rutter & Boehm",General Consultant Services,Disc. & Del. Collections,7/1/2018,6/30/2019,90,400000.00,679164.28,"Goehring, Rutter & Boehm",1,ADVERTISED,For Profit
1820369,182036902,REVENUE,"LTS Acquisition Co., LLC",General Consultant Services,Tax Information Cert,7/1/2018,6/30/2019,90,460000.00,161120.00,"LTS Acquisition Co., LLC",1,ADVERTISED,For Profit
1820434,182043401,REVENUE,LaSalle University,General Consultant Services,Forecasting and Research,1/1/2019,12/31/2019,274,40000.00,0.00,LaSalle University,1,ADVERTISED,Non Profit
1720409,172040902,REVENUE,"Linebarger Goggan Blair & Sampson, LLP",Legal Services,Real Estate Tax Collect,7/1/2018,6/30/2019,90,6000000.00,2511815.17,"Linebarger Goggan Blair & Sampson, LLP",1,ADVERTISED,For Profit
1720563,172056302,REVENUE,"PathWays PA, Inc.",General Consultant Services,EITC Tax Preparations,10/21/2018,10/20/2019,202,30000.00,0.00,"PathWays PA, Inc.",1,ADVERTISED,Non Profit
1820030,182003001,REVENUE,Penn Credit,General Consultant Services,Disc. & Del. Collections,7/1/2018,6/30/2019,90,500000.00,274213.28,Penn Credit,1,ADVERTISED,For Profit
1620009,162000905,REVENUE,Philadelphia Writ Service Inc.,General Consultant Services,Writ Services,7/1/2018,6/30/2019,90,430000.00,263412.00,Philadelphia Writ Service Inc.,1,ADVERTISED,For Profit
1820033,182003302,REVENUE,"Pioneer Credit Recovery, Inc",General Consultant Services,Disc. & Del. Collections,7/1/2018,6/30/2019,90,2400000.00,1077253.58,"Pioneer Credit Recovery, Inc",1,ADVERTISED,For Profit
1820032,182003203,REVENUE,"Revenue Collection Bureau, Inc.",General Consultant Services,Disc. & Del. Collections,7/1/2018,6/30/2019,90,3650000.00,1178350.14,"Revenue Collection Bureau, Inc.",1,ADVERTISED,For Profit
1620007,162000703,REVENUE,"The Tyler Firm, LLC",General Consultant Services,Writ Services,7/1/2018,6/30/2019,90,75000.00,45990.00,"The Tyler Firm, LLC",1,ADVERTISED,For Profit
MPXX19000074,MPXX19000074,REVENUE,"TransUnion Risk and Alternative Data Solution, Inc",Miscellaneous Order,Information Database Serv,7/9/2018,6/30/2019,90,8000.00,5175.00,"TransUnion Risk and Alternative Data Solution, Inc",102,EXEMPT,For Profit
1720458,172045803,REVENUE,Vanguard Direct Inc.,Computer and Information Svcs,IWRAP,10/31/2018,10/30/2019,212,0.00,0.00,Vanguard Direct Inc.,1,ADVERTISED,For Profit
1820065,182006501,REVENUE,Vanguard Direct Inc.,General Consultant Services,Homestead Applic Support,7/1/2018,6/30/2019,90,60000.00,6510.50,Vanguard Direct Inc.,1,ADVERTISED,For Profit
1620324,162032403,REVENUE,ab+c Creative Intelligence,General Consultant Services,EITC Marketing Services,7/1/2018,6/30/2019,90,350000.00,254595.41,ab+c Creative Intelligence,1,ADVERTISED,For Profit
1720363,172036302,REVENUE,ab+c Creative Intelligence,General Consultant Services,PBT Marketing & Outreach,9/1/2018,8/31/2019,152,100000.00,0.00,ab+c Creative Intelligence,1,ADVERTISED,For Profit
1720003,172000302,SINKING FUND COMM,WithumSmith+Brown,Accounting and Auditing Svcs,auditor for PGW Pension,7/1/2018,6/30/2019,90,28335.00,0.00,WithumSmith+Brown,1,ADVERTISED,For Profit
1620335,162033503,STREETS,"Bohler Engineering PA, LLC",Architect and Engineer Svcs,NEI Project Design,7/1/2018,6/30/2019,90,500000.00,366047.05,"Bohler Engineering PA, LLC",1,ADVERTISED,For Profit
MPXX19000185,MPXX19000185,STREETS,Continental Chimney & Engineering Corporation,Miscellaneous Order,Chimney Inspection,9/7/2018,6/30/2019,90,15970.00,15970.00,Continental Chimney & Engineering Corporation,102,EXEMPT,For Profit
MPXX19000313,MPXX19000313,STREETS,"Continental Chimney & Engineering, LLC",Miscellaneous Order,Chimney Inspection,3/6/2019,6/30/2019,90,34000.00,0.00,"Continental Chimney & Engineering, LLC",102,EXEMPT,For Profit
1720150,172015003,STREETS,"Dawood Engineering, Inc.",Architect and Engineer Svcs,On-Call ADAR Services,7/1/2018,6/30/2019,90,0.00,0.00,"Dawood Engineering, Inc.",1,ADVERTISED,For Profit
1720454,172045402,STREETS,Eforce Compliance,General Consultant Services,E-Waste Management Svc,10/1/2018,9/30/2019,182,700000.00,0.00,Eforce Compliance,1,ADVERTISED,For Profit
1720307,172030702,STREETS,Gannett Fleming Inc,Architect and Engineer Svcs,On-Call GE Services,8/1/2018,7/31/2019,121,1000000.00,81367.09,Gannett Fleming Inc,1,ADVERTISED,For Profit
1520476,152047605,STREETS,"Gilmore & Associates, Inc.",Streets FHWA,On-Call TED Services,1/1/2019,12/31/2019,274,2000000.00,0.00,"Gilmore & Associates, Inc.",1,ADVERTISED,For Profit
1620247,162024704,STREETS,"HNTB Pennsylvania, Inc.",Streets FHWA,Roosevelt Blvd MultiModal,10/9/2018,10/8/2019,190,810270.23,100.00,"HNTB Pennsylvania, Inc.",1,ADVERTISED,For Profit
1520073,152007304,STREETS,Jacobs Project Management Co.,Streets FHWA,On-Call Constr Mgt & Insp,7/1/2018,6/30/2019,90,0.00,0.00,Jacobs Project Management Co.,1,ADVERTISED,For Profit
1720152,172015202,STREETS,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,On-Call ADAR Services,7/1/2018,6/30/2019,90,0.00,65236.35,"Johnson, Mirmiran & Thompson",1,ADVERTISED,For Profit
1920376,1920376,STREETS,"Johnson, Mirmiran & Thompson",Streets FHWA,On-Call Const. Mgt & Insp,11/8/2018,11/7/2019,220,1000000.00,0.00,"Johnson, Mirmiran & Thompson",1,ADVERTISED,For Profit
1620024,162002404,STREETS,Keep Philadelphia Beautiful,General Consultant Services,Anti-litter Education Pro,7/1/2018,6/30/2019,90,122750.00,48148.81,Keep Philadelphia Beautiful,8,EXEMPT,Non Profit
1720290,172029002,STREETS,"LevLane Advertising, Inc.",General Consultant Services,Litter & Recycling Edu&PR,7/1/2018,6/30/2019,90,1467245.00,501397.08,"LevLane Advertising, Inc.",1,ADVERTISED,For Profit
MPXX19000310,MPXX19000310,STREETS,Marion Storey Biddle,Miscellaneous Order,City Works & GPS Support,3/6/2019,6/30/2019,90,15000.00,0.00,Marion Storey Biddle,102,EXEMPT,For Profit
1720710,172071001,STREETS,"McCormick Taylor, Inc.",Streets FHWA,On-Call TOIT Services,3/1/2018,2/28/2019,0,0.00,82499.00,"McCormick Taylor, Inc.",1,ADVERTISED,For Profit
1720711,172071101,STREETS,"McMahon Associates, Inc.",Streets FHWA,On-Call TOITS Services,3/1/2018,2/28/2019,0,0.00,0.00,"McMahon Associates, Inc.",1,ADVERTISED,For Profit
1120619,112061907,STREETS,"Michael Baker International, Inc.",Streets FHWA,Traffic Eng. Design Serv,6/1/2018,5/31/2019,60,0.00,0.00,"Michael Baker International, Inc.",1,ADVERTISED,For Profit
1720308,172030802,STREETS,"Michael Baker International, Inc.",Architect and Engineer Svcs,On-Call GE Services,8/1/2018,7/31/2019,121,1000000.00,123423.67,"Michael Baker International, Inc.",1,ADVERTISED,For Profit
1720315,172031502,STREETS,"Mid Atlantic Solid Waste Consultants, LLC",General Consultant Services,Solid Waste Plan & Analys,7/1/2018,6/30/2019,90,150000.00,45380.53,"Mid Atlantic Solid Waste Consultants, LLC",1,ADVERTISED,For Profit
1520490,152049004,STREETS,"Modjeski and Masters, Inc.",Streets FHWA,On-Call TED Services,1/1/2019,12/31/2019,274,3000000.00,8665.24,"Modjeski and Masters, Inc.",1,ADVERTISED,For Profit
MPXX19000216,MPXX19000216,STREETS,"Next Step Associates, LLC",Miscellaneous Order,Leadership Development,10/15/2018,6/30/2019,90,20225.00,12145.00,"Next Step Associates, LLC",102,EXEMPT,For Profit
1920209,1920209,STREETS,"RecycleRewards, LLC (dba Recyclebank, LLC)",General Consultant Services,Recycling Rewards Program,7/1/2018,6/30/2019,90,840000.00,584353.61,"RecycleRewards, LLC (dba Recyclebank, LLC)",1,ADVERTISED,For Profit
1620189,162018905,STREETS,The Nyman  Group,General Consultant Services,Leadership Development,9/1/2018,8/31/2019,152,70000.00,11487.63,The Nyman  Group,1,ADVERTISED,For Profit
MPXX19000242,MPXX19000242,STREETS,"Total Equipment Training, Inc.",Miscellaneous Order,Crane Operator Training,11/9/2018,6/30/2019,90,6505.00,6505.00,"Total Equipment Training, Inc.",102,EXEMPT,For Profit
1720564,172056402,STREETS,"Traffic Planning and Design, Inc.",Architect and Engineer Svcs,On-Call ADA Ramp Services,1/1/2019,12/31/2019,274,0.00,0.00,"Traffic Planning and Design, Inc.",1,ADVERTISED,For Profit
1520113,152011304,STREETS,URS Corporation,Streets FHWA,On-Call Constr Mgt & Insp,7/1/2018,6/30/2019,90,500000.00,216889.19,URS Corporation,1,ADVERTISED,For Profit
1620220,162022003,STREETS,"Urban Engineers, Inc.",Streets FHWA,Roosevelt Blvd Spec S&S,9/21/2018,9/20/2019,172,0.00,0.00,"Urban Engineers, Inc.",1,ADVERTISED,For Profit
1920480,1920480,STREETS,"Urban Engineers, Inc.",Streets FHWA,On-Call Const. Mgt & Insp,2/8/2019,2/7/2020,312,1500000.00,0.00,"Urban Engineers, Inc.",1,ADVERTISED,For Profit
MPXX19000001,MPXX19000001,STREETS,"Urban Engineers, Inc.",Miscellaneous Order,Engineer Training Program,7/1/2018,6/30/2019,90,14300.00,0.00,"Urban Engineers, Inc.",102,EXEMPT,For Profit
MPXX19000248,MPXX19000248,STREETS,"Urban Engineers, Inc.",Miscellaneous Order,Engineer Training Program,11/15/2018,6/30/2019,90,14300.00,0.00,"Urban Engineers, Inc.",102,EXEMPT,For Profit
1820360,182036001,STREETS,WSP USA Inc.,Architect and Engineer Svcs,On-Call Planning Services,1/1/2019,12/31/2019,274,1000000.00,0.00,WSP USA Inc.,1,ADVERTISED,For Profit
1920265,1920265,STREETS,"Whitman, Requardt and Associates, LLP",Architect and Engineer Svcs,On-Call Planning Services,3/15/2019,3/14/2020,348,1000000.00,0.00,"Whitman, Requardt and Associates, LLP",1,ADVERTISED,For Profit
1620170,162017003,WATER,ADCON CONSULTANTS INC,Architect and Engineer Svcs,MEP Design,9/1/2018,8/31/2019,152,250000.00,0.00,ADCON CONSULTANTS INC,1,ADVERTISED,For Profit
1620400,162040003,WATER,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,GESWWTrmt Fac,10/1/2018,9/30/2019,182,900000.00,0.00,"AECOM Technical Services, Inc.",1,ADVERTISED,For Profit
1720674,172067401,WATER,"AECOM Technical Services, Inc.",General Consultant Services,Tech Support for Res & Co,3/1/2018,2/28/2019,0,130000.00,81481.83,"AECOM Technical Services, Inc.",1,ADVERTISED,For Profit
1720674,172067402,WATER,"AECOM Technical Services, Inc.",General Consultant Services,Tech Support for Res & Co,3/1/2019,2/29/2020,334,100000.00,0.00,"AECOM Technical Services, Inc.",1,ADVERTISED,For Profit
1820052,182005202,WATER,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,GSI Planning and Design,1/1/2019,12/31/2019,274,1250000.00,0.00,"AECOM Technical Services, Inc.",1,ADVERTISED,For Profit
1620239,162023903,WATER,"AKRF, Inc.",Architect and Engineer Svcs,GES Planning & Design,9/1/2018,8/31/2019,152,0.00,0.00,"AKRF, Inc.",1,ADVERTISED,For Profit
1620289,162028903,WATER,"AKRF, Inc.",Architect and Engineer Svcs,GES Planning & Design,1/1/2019,12/31/2019,274,1000000.00,0.00,"AKRF, Inc.",1,ADVERTISED,For Profit
1720248,172024802,WATER,"AKRF, Inc.",General Consultant Services,GSI Maintenance,7/1/2018,6/30/2019,90,1748989.00,783326.47,"AKRF, Inc.",1,ADVERTISED,For Profit
1920312,1920312,WATER,AMERICAN GEOTECH INC,Architect and Engineer Svcs,Geotechnical Engineering,9/1/2018,8/31/2019,152,150000.00,122953.05,AMERICAN GEOTECH INC,1,ADVERTISED,For Profit
1620261,162026103,WATER,ATC Group Services,Architect and Engineer Svcs,GESWWTrmt Fac,9/1/2018,8/31/2019,152,500000.00,81485.93,ATC Group Services,1,ADVERTISED,For Profit
MPXX19000189,MPXX19000189,WATER,Adam Levine,Miscellaneous Order,PWDArchivist & Researcher,8/10/2018,6/30/2019,90,32000.00,16974.85,Adam Levine,1,ADVERTISED,For Profit
MPXX19000160,MPXX19000160,WATER,Albert L. Pundt,Miscellaneous Order,Digital Archivist Conslt.,7/1/2018,6/30/2019,90,32000.00,19108.30,Albert L. Pundt,1,ADVERTISED,For Profit
1620235,162023503,WATER,"American Engineers Group, LLC",Architect and Engineer Svcs,GES Natural Stream,9/1/2018,8/31/2019,152,0.00,0.00,"American Engineers Group, LLC",1,ADVERTISED,For Profit
MPXX19000002,MPXX19000002,WATER,Andrea McClenon,Miscellaneous Order,Photographic Services,7/1/2018,6/30/2019,90,32000.00,16070.00,Andrea McClenon,1,ADVERTISED,For Profit
MPXX19000025,MPXX19000025,WATER,Ann Nozica-Cashman,Miscellaneous Order,Environmental Educator,7/1/2018,6/30/2019,90,32000.00,24410.00,Ann Nozica-Cashman,1,ADVERTISED,For Profit
1620315,162031503,WATER,"Arcadis US, Inc.",Architect and Engineer Svcs,GESWWTrmt Fac,10/1/2018,9/30/2019,182,1800000.00,750658.66,"Arcadis US, Inc.",1,ADVERTISED,For Profit
1620352,162035202,WATER,"Arcadis US, Inc.",Architect and Engineer Svcs,Planning and Eng Svcs,2/1/2018,1/31/2019,0,150000.00,0.00,"Arcadis US, Inc.",1,ADVERTISED,For Profit
1620352,162035203,WATER,"Arcadis US, Inc.",Architect and Engineer Svcs,Planning and Eng Svcs,2/1/2019,1/31/2020,305,200000.00,28822.38,"Arcadis US, Inc.",1,ADVERTISED,For Profit
1820054,182005402,WATER,"Arcadis US, Inc.",Architect and Engineer Svcs,GSI Planning & Design,1/1/2019,12/31/2019,274,1250000.00,0.00,"Arcadis US, Inc.",1,ADVERTISED,For Profit
1920356,1920356,WATER,"Arcadis US, Inc.",General Consultant Services,Rate Study for Eng Report,12/1/2018,11/30/2019,243,800000.00,108205.18,"Arcadis US, Inc.",1,ADVERTISED,For Profit
1720638,172063802,WATER,"Black & Veatch Management Consulting,LLC.",General Consultant Services,Comprehensive Cost of Svc,4/1/2018,3/31/2019,0,1000000.00,493923.47,"Black & Veatch Management Consulting,LLC.",1,ADVERTISED,For Profit
1920355,1920355,WATER,"Black & Veatch Management Consulting,LLC.",General Consultant Services,Rate Study for Eng Report,12/1/2018,11/30/2019,243,800000.00,0.00,"Black & Veatch Management Consulting,LLC.",1,ADVERTISED,For Profit
MPXX19000225,MPXX19000225,WATER,Blake & Barancik Design Group Inc.,Miscellaneous Order,Translations Formatting,10/3/2018,6/30/2019,90,32000.00,21660.00,Blake & Barancik Design Group Inc.,1,ADVERTISED,For Profit
MPXX19000009,MPXX19000009,WATER,Bria Wimberly,Miscellaneous Order,Environmental Educator,7/1/2018,6/30/2019,90,32000.00,14519.14,Bria Wimberly,1,ADVERTISED,For Profit
1620306,162030603,WATER,Brown and Caldwell,Architect and Engineer Svcs,GESWWTrmt Fac,10/1/2018,9/30/2019,182,1000000.00,0.00,Brown and Caldwell,1,ADVERTISED,For Profit
1620310,162031002,WATER,Brown and Caldwell,General Consultant Services,Sustainable Water Plan,6/1/2018,5/31/2019,60,400000.00,156725.13,Brown and Caldwell,1,ADVERTISED,For Profit
1920272,1920272,WATER,Brown and Caldwell,General Consultant Services,Wtr. Quality Surveillance,7/16/2018,6/30/2019,90,150000.00,0.00,Brown and Caldwell,1,ADVERTISED,For Profit
1620211,162021104,WATER,"Burns Engineering, Inc.",Architect and Engineer Svcs,MEP Design,9/1/2018,8/31/2019,152,1250000.00,181489.01,"Burns Engineering, Inc.",1,ADVERTISED,For Profit
1620313,162031303,WATER,"CDM Smith, Inc.",Architect and Engineer Svcs,GESWWTrmt Fac,10/1/2018,9/30/2019,182,250000.00,0.00,"CDM Smith, Inc.",1,ADVERTISED,For Profit
1620353,162035302,WATER,"CDM Smith, Inc.",Architect and Engineer Svcs,Planning and Eng Services,2/1/2018,1/31/2019,0,150000.00,0.00,"CDM Smith, Inc.",1,ADVERTISED,For Profit
